disease_id,disease_name
MESH:D003923,"Diabetes Mellitus, Lipoatrophic"
MESH:D025242,Spondylarthropathies
MESH:D015466,"Leukemia, Myeloid, Chronic-Phase"
MESH:D014075,Tooth Discoloration
MESH:C565384,"Microcephaly, Primary Autosomal Recessive, 1"
MESH:D015620,"Histiocytic Disorders, Malignant"
MESH:D000033,"Abortion, Threatened"
MESH:D009041,Motion Sickness
MESH:D013919,Thromboangiitis Obliterans
MESH:C537686,"Microcephaly, microphthalmia, ectrodactyly of lower limbs, and prognathism"
MESH:C563150,"Mental Retardation, X-Linked, With Or Without Seizures, Arx-Related"
MESH:D020833,Diffuse Axonal Injury
MESH:D017043,Chalazion
MESH:C565772,Spinocerebellar Ataxia 11
MESH:D004677,Encephalocele
MESH:C537093,Brachydactyly type C
MESH:D000008,Abdominal Neoplasms
MESH:D018437,Brown-Sequard Syndrome
MESH:D011191,Potassium Deficiency
MESH:C567639,Spondylo-Megaepiphyseal-Metaphyseal Dysplasia
MESH:D009006,Monosomy
MESH:D060831,Hand-Foot Syndrome
MESH:C567310,"Ciliary Dyskinesia, Primary, 9"
MESH:D045828,Moraxellaceae Infections
MESH:C537180,Familial paroxysmal dystonia
MESH:D014010,Tinea Versicolor
MESH:C566453,"Deafness, Autosomal Recessive 53"
MESH:D009408,Nerve Compression Syndromes
MESH:D012774,"Shock, Traumatic"
MESH:D020144,Basal Ganglia Cerebrovascular Disease
MESH:C566601,"Episodic Ataxia, Type 5"
MESH:C537608,"Rhizomelic chondrodysplasia punctata, type 3"
MESH:D016697,Herpes Zoster Oticus
MESH:D006646,"Histiocytosis, Langerhans-Cell"
MESH:C536343,Posterior column ataxia with retinitis pigmentosa
MESH:D015817,Eye Infections
MESH:D004480,Ectromelia
MESH:C537568,Jensen syndrome
MESH:D004444,"Echinococcosis, Hepatic"
MESH:D005203,Farmer's Lung
MESH:C537311,"Spinocerebellar ataxia, autosomal recessive 5"
MESH:D004933,Esophageal Atresia
MESH:C535765,"Cystinosis, ocular nonnephropathic"
MESH:D011186,Postphlebitic Syndrome
MESH:D013086,Spermatic Cord Torsion
MESH:D015423,Scleritis
MESH:D020252,Gastric Antral Vascular Ectasia
MESH:D009668,Nose Diseases
MESH:D016400,"Lymphoma, Large-Cell, Immunoblastic"
MESH:D004678,Encephalomalacia
MESH:D010591,Phantom Limb
MESH:D010921,Placenta Accreta
MESH:C562664,Aland Island Eye Disease
MESH:D014647,Varicose Ulcer
MESH:D011026,Pneumopericardium
MESH:C567687,Focal Segmental Glomerulosclerosis 5
MESH:D012700,Serositis
MESH:D014277,Trigeminal Neuralgia
MESH:C567523,Retinitis Pigmentosa 2
MESH:D004403,Dysentery
MESH:C565230,"Aortic Aneurysm, Familial Abdominal 1"
MESH:D015845,Tonic Pupil
MESH:C563869,"Spondyloepimetaphyseal Dysplasia, Matrilin-3 Related"
MESH:C537377,Multiple pterygium syndrome
MESH:D002422,Causalgia
MESH:C564030,"Spermatogenic Failure, Nonobstructive, Y-Linked"
MESH:D058088,Sarcoglycanopathies
MESH:D014135,Tracheal Stenosis
MESH:C564499,Ovarian Dysgenesis 2
MESH:D008584,"Meningitis, Listeria"
MESH:D017577,Cutaneous Fistula
MESH:D018218,"Neoplasms, Fibrous Tissue"
MESH:D014653,Vascular Headaches
MESH:D012811,Sigmoid Neoplasms
MESH:D017511,Pyoderma Gangrenosum
MESH:D017513,Lichen Nitidus
MESH:D053207,Diurnal Enuresis
MESH:D005683,Gagging
MESH:C564495,Martin-Probst Deafness-Mental Retardation Syndrome
MESH:C565942,Arterial Tortuosity Syndrome
MESH:D054972,Postural Orthostatic Tachycardia Syndrome
MESH:D014770,Virilism
MESH:D010939,Plant Poisoning
MESH:D010005,"Osteoarthropathy, Secondary Hypertrophic"
MESH:D020766,Intracranial Embolism
MESH:C535804,[OBSOLETE] Stargardt disease 1
MESH:D055756,Meningeal Carcinomatosis
MESH:C564352,IRAK4 Deficiency
MESH:D014328,Trophoblastic Neoplasms
MESH:C536525,Valproic acid antenatal infection
MESH:D014597,Uterine Rupture
MESH:C565217,Seborrhea-Like Dermatitis with Psoriasiform Elements
MESH:C535857,Hecht syndrome
MESH:D018549,Cryptogenic Organizing Pneumonia
MESH:C562448,"Lipodystrophy, Partial, Acquired"
MESH:D006102,"Granuloma, Laryngeal"
MESH:D052879,Subacute Combined Degeneration
MESH:D008172,"Lung Diseases, Fungal"
MESH:D003015,Clostridium Infections
MESH:D008637,Mesenchymoma
MESH:D001988,Bronchiolitis
MESH:C564624,"Deafness, Autosomal Recessive 30"
MESH:D006392,"Hemangioma, Cavernous"
MESH:D000849,Anomia
MESH:D006558,Herpes Genitalis
MESH:C537724,Lujan Fryns syndrome
MESH:C537849,Norrie disease
MESH:D020425,Radial Neuropathy
MESH:D002921,Cicatrix
MESH:C566158,"Cataract, Zonular Pulverulent 1"
MESH:D011702,Pyelitis
MESH:D001883,Borderline Personality Disorder
MESH:C565133,"Cataract, Coppock-Like"
MESH:D010608,Pharyngeal Diseases
MESH:D020953,Neuroaspergillosis
MESH:D013700,Giant Cell Arteritis
MESH:C536421,Prinzmetal's variant angina
MESH:D007443,Intussusception
MESH:C538242,Amelogenesis imperfecta pigmented hypomaturation type
MESH:D016659,Psoas Abscess
MESH:C538011,Eales disease
MESH:D007019,Hypoproteinemia
MESH:C567195,"Exocrine Pancreatic Insufficiency, Dyserythropoietic Anemia, and Calvarial Hyperostosis"
MESH:D016489,"Head Injuries, Closed"
MESH:C566545,"Deafness, Autosomal Dominant 15"
MESH:D013322,Strongyloidiasis
MESH:D007911,Lentigo
MESH:D020806,Central Nervous System Bacterial Infections
MESH:C538278,"Preaxial deficiency, postaxial polydactyly and hypospadias"
MESH:D001925,"Brain Damage, Chronic"
MESH:D018457,"Placenta, Retained"
MESH:C566907,"Cardiomyopathy, Dilated, 1x"
MESH:C567750,"Choroidal Dystrophy, Central Areolar 2"
MESH:D000267,Tissue Adhesions
MESH:D001404,Babesiosis
MESH:D020429,Tibial Neuropathy
MESH:C537814,"Chromosome 7, monosomy"
MESH:D014060,Tongue Diseases
MESH:D001184,Articulation Disorders
MESH:D001442,Bacteroides Infections
MESH:D012585,Sciatica
MESH:C536226,Cutis marmorata telangiectatica congenita
MESH:D006939,Hyperemesis Gravidarum
MESH:C563992,Retinitis Pigmentosa 14
MESH:C564284,Retinitis Pigmentosa 7
MESH:D005739,Gas Poisoning
MESH:D005627,Frostbite
MESH:D055092,Laryngomalacia
MESH:C537072,Nonpuerperal galactorrhea
MESH:D054747,Histiocytic Sarcoma
MESH:C567707,"Spastic Paraplegia 44, Autosomal Recessive"
MESH:C536382,Exudative vitreoretinopathy 1
MESH:D010031,Otitis
MESH:D013478,Superior Mesenteric Artery Syndrome
MESH:D058437,Hypertensive Retinopathy
MESH:D003554,Cystinosis
MESH:D010202,Panophthalmitis
MESH:C536600,"Amaurosis congenita of Leber, type 1"
MESH:D000745,"Anemia, Hemolytic, Congenital"
MESH:C567087,Brugada Syndrome 2
MESH:C536485,"Usher syndrome, type 1B"
MESH:D013786,Thalamic Diseases
MESH:D015163,Superinfection
MESH:C535700,Malignant mesenchymal tumor
MESH:D007942,"Leukemia, Experimental"
MESH:C564629,"Deafness, Autosomal Recessive 31"
MESH:D015526,AIDS Dementia Complex
MESH:D008865,Microstomia
MESH:D009378,"Neoplasms, Multiple Primary"
MESH:D019578,Multiple System Atrophy
MESH:D018237,Germinoma
MESH:D016156,Respiratory Tract Fistula
MESH:D017541,"Aneurysm, False"
MESH:D009894,Opportunistic Infections
MESH:D006506,Hepatitis A
MESH:D020518,Focal Nodular Hyperplasia
MESH:D014005,Tinea
MESH:D007762,Labyrinthitis
MESH:C536010,Achalasia microcephaly
MESH:D014314,Trisomy
MESH:D056150,Acute Generalized Exanthematous Pustulosis
MESH:D019043,Vascular Neoplasms
MESH:C564818,Peeling Skin Syndrome
MESH:D006563,Herpes Zoster Ophthalmicus
MESH:C538365,Retinitis pigmentosa 1
MESH:D012569,Schizotypal Personality Disorder
MESH:D010255,Paranasal Sinus Neoplasms
MESH:D057896,Striae Distensae
MESH:D004065,Digestive System Abnormalities
MESH:D005928,Glossitis
MESH:D041441,Retinoschisis
MESH:D011528,Protozoan Infections
MESH:C537372,Multi-centric Castleman's Disease
MESH:D000562,Amebiasis
MESH:D002908,Chronic Disease
MESH:D020919,"Sleep Disorders, Intrinsic"
MESH:C537268,Formaldehyde poisoning
MESH:D005534,Foot Diseases
MESH:C536694,Westphal disease
MESH:D001251,Astigmatism
MESH:D020314,Central Nervous System Fungal Infections
MESH:D023981,"Sarcoma, Myeloid"
MESH:D012214,Rheumatic Heart Disease
MESH:D003914,Dextrocardia
MESH:D055613,Multiple Pulmonary Nodules
MESH:C567244,Amyotrophic Lateral Sclerosis 11
MESH:D001025,Aortitis
MESH:C535776,Pierre Robin syndrome with fetal chondrodysplasia
MESH:C564479,"Short Stature, Idiopathic, X-Linked"
MESH:D005368,Filariasis
MESH:D058495,Sotos Syndrome
MESH:C536426,Cleft palate X-linked
MESH:D011694,"Purpura, Hyperglobulinemic"
MESH:C567351,Premature Ovarian Failure 6
MESH:D020189,Nocturnal Myoclonus Syndrome
MESH:D018409,Foot Injuries
MESH:D008059,Mucopolysaccharidosis I
MESH:D000868,Anterior Compartment Syndrome
MESH:D018784,Abdominal Abscess
MESH:C562879,"Amelogenesis Imperfecta, Type IB"
MESH:D000274,Adiposis Dolorosa
MESH:D007299,Insect Bites and Stings
MESH:C537617,Krause-Kivlin syndrome
MESH:C566350,Cone-Rod Dystrophy 7
MESH:D004803,Eosinophilic Granuloma
MESH:D001762,Blepharitis
MESH:C567595,"Retinitis Pigmentosa, X-Linked, And Sinorespiratory Infections, With Or Without Deafness"
MESH:C563763,Senior-Loken Syndrome 5
MESH:D006480,Hemorrhagic Fever with Renal Syndrome
MESH:C535542,Isotretinoin embryopathy like syndrome
MESH:D015787,Erythema Chronicum Migrans
MESH:D017229,Enterobiasis
MESH:D014391,"Tuberculosis, Miliary"
MESH:C566902,"Epilepsy, Familial Temporal Lobe, 4"
MESH:D053584,Urinoma
MESH:C565021,"[OBSOLETE] Familial Mediterranean Fever, Autosomal Dominant"
MESH:D001657,Biliary Dyskinesia
MESH:C538250,Amyopathic dermatomyositis
MESH:C567057,"Ciliary Dyskinesia, Primary, 6"
MESH:C537296,Granulosa cell tumor of the ovary
MESH:C565698,"Deafness, Autosomal Recessive 59"
MESH:D011536,Prurigo
MESH:D006478,"Hemorrhagic Fever, American"
MESH:D015441,"Leprosy, Tuberculoid"
MESH:D020918,Complex Regional Pain Syndromes
MESH:C535953,Eosinophilic pustular folliculitis
MESH:D020200,"Hematoma, Subdural, Chronic"
MESH:D020433,Trigeminal Nerve Diseases
MESH:C567475,"Toe Syndactyly, Telecanthus, and Anogenital and Renal Malformations"
MESH:D000881,Anthrax
MESH:D004387,Dupuytren Contracture
MESH:C540770,Mitochondrial cytopathy
MESH:D001206,Ascorbic Acid Deficiency
MESH:D014627,Vaginitis
MESH:C538646,"High serum cholesterol, familial"
MESH:D004454,Echolalia
MESH:D015448,"Leukemia, B-Cell"
MESH:C536495,VACTERL association
MESH:C535344,"Cataract, posterior polar, 4"
MESH:D012002,Rectal Diseases
MESH:D064147,Febrile Neutropenia
MESH:C567425,"Alopecia, Neurologic Defects, and Endocrinopathy Syndrome"
MESH:D005134,Eye Neoplasms
MESH:D006525,"Hepatitis, Viral, Human"
MESH:D008271,Mycetoma
MESH:C537119,Leri-Weil syndrome
MESH:D006551,"Hernia, Hiatal"
MESH:D015864,Panuveitis
MESH:C535648,Familial primary gastric lymphoma
MESH:D020852,Lyme Neuroborreliosis
MESH:D012213,Rheumatic Fever
MESH:D049950,"Hyperparathyroidism, Primary"
MESH:D012913,Snoring
MESH:D019569,Hemifacial Spasm
MESH:D015715,Corneal Edema
MESH:D010229,Paracoccidioidomycosis
MESH:D017254,Leukemic Infiltration
MESH:D020240,"Apraxia, Ideomotor"
MESH:D013978,Tibial Fractures
MESH:D019115,"Fasciitis, Necrotizing"
MESH:D052256,Tendinopathy
MESH:C567758,Cone Dystrophy 4
MESH:C563515,"Neutrophil Chemotactic Response, Abnormal"
MESH:D012183,Retrograde Degeneration
MESH:C537466,"Microphthalmia, syndromic 7"
MESH:C564274,"Epilepsy, Benign Neonatal, 3"
MESH:D012790,Shwartzman Phenomenon
MESH:D004844,Epistaxis
MESH:D002006,Brucellosis
MESH:C538260,Atresia of small intestine
MESH:D020215,"Carotid Artery, Internal, Dissection"
MESH:D011660,Pulmonary Heart Disease
MESH:D020299,"Intracranial Hemorrhage, Hypertensive"
MESH:D018677,Tooth Injuries
MESH:D006560,Herpes Labialis
MESH:D059787,Acute Pain
MESH:D015863,Iridocyclitis
MESH:D053559,"Corneal Dystrophy, Juvenile Epithelial of Meesmann"
MESH:D007871,Leg Ulcer
MESH:C535278,"Primary ciliary dyskinesia, 3"
MESH:D018352,Coronavirus Infections
MESH:D060446,Phaeohyphomycosis
MESH:D019968,Sexual and Gender Disorders
MESH:D005391,Firesetting Behavior
MESH:D006960,"Hyperoxaluria, Primary"
MESH:D059373,Mastodynia
MESH:D014252,Trichostrongyloidiasis
MESH:C536742,Woodhouse Sakati syndrome
MESH:D002590,Cestode Infections
MESH:D008444,Maxillary Sinus Neoplasms
MESH:D055985,Latent Tuberculosis
MESH:D006106,Granulosa Cell Tumor
MESH:C536129,Achromatopsia 3
MESH:D005142,Eyelid Neoplasms
MESH:C562880,"Amelogenesis Imperfecta, Type III"
MESH:D019962,Reactive Attachment Disorder
MESH:C565820,Poikiloderma with Neutropenia
MESH:D014525,Urethral Stricture
MESH:C538458,Rapidly progressive glomerulonephritis with pulmonary hemorrhage
MESH:D057774,Post-Exercise Hypotension
MESH:D008947,Mixed Connective Tissue Disease
MESH:D018327,Hutchinson's Melanotic Freckle
MESH:D021782,Multicystic Dysplastic Kidney
MESH:D005131,Eye Injuries
MESH:D000006,"Abdomen, Acute"
MESH:C538543,Preeclamptic toxemia
MESH:D007516,"Adenoma, Islet Cell"
MESH:D002239,"Carbohydrate Metabolism, Inborn Errors"
MESH:D016170,Accelerated Idioventricular Rhythm
MESH:C537931,Fibular hypoplasia and complex brachydactyly
MESH:D001651,"Cholestasis, Extrahepatic"
MESH:D009349,Nematode Infections
MESH:D020945,"Lupus Vasculitis, Central Nervous System"
MESH:D009450,Neurodermatitis
MESH:C566801,Pigmented Paravenous Chorioretinal Atrophy
MESH:D002828,Choristoma
MESH:D015422,Scleral Diseases
MESH:D016136,Spina Bifida Occulta
MESH:D002528,Cerebellar Neoplasms
MESH:D017543,Iliac Aneurysm
MESH:D004694,Endocardial Cushion Defects
MESH:D026681,Vitamin B 6 Deficiency
MESH:D017565,"Sarcoidosis, Pulmonary"
MESH:D014067,Tonsillar Neoplasms
MESH:D002282,"Adenocarcinoma, Bronchiolo-Alveolar"
MESH:D010246,"Paralysis, Obstetric"
MESH:D053120,Respiratory Aspiration
MESH:D002873,Chromosome Fragility
MESH:D058365,"Candidiasis, Invasive"
MESH:D020758,Spinal Cord Vascular Diseases
MESH:D004679,Encephalomyelitis
MESH:D017789,"Granuloma, Pyogenic"
MESH:D012561,"Schizophrenia, Childhood"
MESH:D014823,Vitreous Hemorrhage
MESH:C535563,Absence of Tibia
MESH:D016183,Murine Acquired Immunodeficiency Syndrome
MESH:D000608,Renal Aminoacidurias
MESH:D008998,Monoclonal Gammopathy of Undetermined Significance
MESH:D008946,Mitral Valve Stenosis
MESH:D010257,Paraneoplastic Syndromes
MESH:D005151,Facial Injuries
MESH:D004620,"Embolism, Fat"
MESH:D005162,Factitious Disorders
MESH:D006660,Histoplasmosis
MESH:D027601,Polyomavirus Infections
MESH:D018785,Tricuspid Atresia
MESH:D004756,Enterobacteriaceae Infections
MESH:D005747,Gastric Fistula
MESH:C567858,"Spastic Paraplegia-50, Autosomal Recessive"
MESH:D019052,"Depression, Postpartum"
MESH:C538169,Acitretin embryopathy
MESH:D015270,Mycobacterium avium-intracellulare Infection
MESH:D020145,Basal Ganglia Hemorrhage
MESH:D050798,SUNCT Syndrome
MESH:D017191,Ascaridida Infections
MESH:D006374,"Helminthiasis, Animal"
MESH:C536901,"Thrombotic thrombocytopenic purpura, acquired"
MESH:C537241,"Properdin deficiency, X-linked"
MESH:D065817,Congenital Microtia
MESH:D004404,"Dysentery, Amebic"
MESH:D013319,"Strongyle Infections, Equine"
MESH:D002754,Choanal Atresia
MESH:D020863,Central Nervous System Cysts
MESH:D010007,Osteochondritis
MESH:D004823,Epididymitis
MESH:D002179,"Candidiasis, Cutaneous"
MESH:D018243,Teratocarcinoma
MESH:D007829,Laryngostenosis
MESH:D011671,Pulpitis
MESH:D020435,Glossopharyngeal Nerve Diseases
MESH:D016523,Foot Ulcer
MESH:C566909,"Cataract, Autosomal Dominant, Multiple Types 1"
MESH:C537177,Kufor-Rakeb syndrome
MESH:D007571,Jaw Diseases
MESH:D016863,Bacillaceae Infections
MESH:C535469,Coproporphyria
MESH:D017036,Epilepsia Partialis Continua
MESH:D015861,Retinal Neovascularization
MESH:D003048,Coccidiosis
MESH:D005335,Fever of Unknown Origin
MESH:D012628,"Dermatitis, Seborrheic"
MESH:C563161,Hypertensive Nephropathy
MESH:D010383,Pellagra
MESH:C565785,"Epilepsy, Partial, with Variable Foci"
MESH:D015673,"Fatigue Syndrome, Chronic"
MESH:D001063,Appendiceal Neoplasms
MESH:D013543,Sweat Gland Diseases
MESH:D016388,Tooth Loss
MESH:D016918,"Arthritis, Reactive"
MESH:C536128,Achromatopsia 2
MESH:C566646,Paragangliomas 2
MESH:D058387,Candidemia
MESH:D014134,Tracheal Neoplasms
MESH:D020762,"Infarction, Posterior Cerebral Artery"
MESH:C537700,Juvenile osteoporosis
MESH:D008588,Meningocele
MESH:D007015,"Hypophosphatemia, Familial"
MESH:D003449,Cryoglobulinemia
MESH:D015436,"Panniculitis, Peritoneal"
MESH:D016921,"Meningitis, Fungal"
MESH:D007049,Iatrogenic Disease
MESH:D020179,Jet Lag Syndrome
MESH:C564835,Enhanced S-Cone Syndrome
MESH:D046768,Nesidioblastosis
MESH:D004842,Epispadias
MESH:D014133,Tracheal Diseases
MESH:D009494,Neurosyphilis
MESH:D016779,"Malaria, Cerebral"
MESH:D004204,Joint Dislocations
MESH:D000798,Angiomatosis
MESH:D057112,Corneal Perforation
MESH:D017574,Parasystole
MESH:D006734,Horse Diseases
MESH:D018783,"Impotence, Vasculogenic"
MESH:D006725,Hookworm Infections
MESH:D010760,Phosphorus Metabolism Disorders
MESH:D057066,Low Tension Glaucoma
MESH:C536887,Klippel Feil syndrome dominant type
MESH:D002806,Chondrodysplasia Punctata
MESH:D014077,Tooth Erosion
MESH:D051261,"Granulomatosis, Orofacial"
MESH:D013169,Spondylolysis
MESH:D034161,Pelvic Infection
MESH:D010000,Osteitis
MESH:D013180,Sprains and Strains
MESH:D016585,"Vaginosis, Bacterial"
MESH:D002169,Campylobacter Infections
MESH:D004169,Diphyllobothriasis
MESH:C536424,Progressive hearing loss stapes fixation
MESH:D002371,Cat Diseases
MESH:D009958,Orofaciodigital Syndromes
MESH:D000034,"Abortion, Veterinary"
MESH:C538155,"Syndactyly, type v"
MESH:D046648,"Hematoma, Subdural, Intracranial"
MESH:D001229,"Aspergillosis, Allergic Bronchopulmonary"
MESH:D010236,"Paraganglioma, Extra-Adrenal"
MESH:D007925,Leriche Syndrome
MESH:C537476,Mitochondrial myopathy with lactic acidosis
MESH:D046350,"Porphyria, Variegate"
MESH:C564093,"Myopathy, X-Linked, with Excessive Autophagy"
MESH:C567437,"Congenital Disorder Of Glycosylation, Type In"
MESH:D054319,Marchiafava-Bignami Disease
MESH:D014719,Vesicovaginal Fistula
MESH:D002128,Calcium Metabolism Disorders
MESH:C566417,Endotoxin Hyporesponsiveness
MESH:D014689,Venous Insufficiency
MESH:C538542,[OBSOLETE] Sexual precocity
MESH:D004483,Ectropion
MESH:D017676,"Lichen Planus, Oral"
MESH:D058540,Aicardi Syndrome
MESH:D014524,Urethral Obstruction
MESH:D002578,Uterine Cervical Dysplasia
MESH:C536683,Warfarin syndrome
MESH:D051359,"Lymphohistiocytosis, Hemophagocytic"
MESH:D017520,Mucinoses
MESH:C536238,Blue cone monochromatism
MESH:D006925,Hymenolepiasis
MESH:D016569,Blepharophimosis
MESH:D020720,"Myasthenia Gravis, Autoimmune, Experimental"
MESH:D056650,Vulvodynia
MESH:D012421,Rupture
MESH:D046649,"Hematoma, Subdural, Spinal"
MESH:D007228,Infant Nutrition Disorders
MESH:D053718,Scleromyxedema
MESH:C535464,Conotruncal cardiac defects
MESH:D006479,"Hemorrhagic Fever, Crimean"
MESH:D014245,Trichomonas Infections
MESH:D015792,Retinal Dysplasia
MESH:D018488,"Bone Demineralization, Pathologic"
MESH:D019121,Burkholderia Infections
MESH:C538363,Retinal cone dystrophy 2
MESH:C566425,Retinitis Pigmentosa 25
MESH:D015868,Pars Planitis
MESH:C566921,Premature Ovarian Failure 5
MESH:D018512,Parasitemia
MESH:C535670,Accutane embryopathy
MESH:C536797,"Chromosome 22, microdeletion 22 q11"
MESH:D011250,"Pregnancy Complications, Hematologic"
MESH:D005834,"Genital Neoplasms, Male"
MESH:D002062,Bursitis
MESH:D021182,Wheat Hypersensitivity
MESH:D014847,Vulvitis
MESH:C580458,Spastic Paraplegia Type 8
MESH:D003665,Decompression Sickness
MESH:D003773,Dental Plaque
MESH:D000381,Agraphia
MESH:C536312,Juvenile pauciarticular chronic arthritis
MESH:D013529,Surgical Wound Dehiscence
MESH:D003537,Cystadenoma
MESH:D020031,Epstein-Barr Virus Infections
MESH:D018223,Dermatofibrosarcoma
MESH:D056653,Rheumatoid Vasculitis
MESH:D006230,Hand Injuries
MESH:D007012,Hypopharyngeal Neoplasms
MESH:D044504,"Enterocolitis, Neutropenic"
MESH:D016460,Granuloma Annulare
MESH:D054143,"Heart Failure, Systolic"
MESH:D020955,Striatonigral Degeneration
MESH:D002598,Chagas Cardiomyopathy
MESH:D018184,Paramyxoviridae Infections
MESH:C563551,"Myeloproliferative Syndrome, Transient"
MESH:D002577,Uterine Cervical Diseases
MESH:D055031,Primary Graft Dysfunction
MESH:D013581,Synovial Cyst
MESH:C538481,Acquired CJD
MESH:D016878,POEMS Syndrome
MESH:D010272,Parasitic Diseases
MESH:D007409,Intestinal Atresia
MESH:D004653,Empyema
MESH:D001850,"Bone Diseases, Infectious"
MESH:C565705,"Diabetes Mellitus, Neonatal, with Congenital Hypothyroidism"
MESH:D014125,"Toxoplasmosis, Congenital"
MESH:C538446,Speech disturbance - use of faulty phrasing and unrelated words
MESH:D012877,Skin Manifestations
MESH:D013120,Spinal Cord Neoplasms
MESH:C535485,Chromosome 13q trisomy
MESH:D004701,Endocrine Gland Neoplasms
MESH:D011111,Polymyalgia Rheumatica
MESH:C538175,Acquired ichthyosis
MESH:D013789,Thalassemia
MESH:D017593,Kleine-Levin Syndrome
MESH:D005667,Furunculosis
MESH:D004379,Duodenal Neoplasms
MESH:D006341,Heart Rupture
MESH:D004240,Diverticulum
MESH:C536602,"Amaurosis congenita of Leber, type 5"
MESH:C536610,Familial cerebral cavernous malformation
MESH:D015155,"Esophageal Spasm, Diffuse"
MESH:D051799,Delayed Graft Function
